Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	India	IND	544000000	1122000000	371000000	647000000	920000000	1049000000	994000000	1264000000	1655000000	1518000000	872000000	1864000000	1801000000	1324000000	1289000000	1102000000	1928000000	2385000000	1197000000	1193000000	1784000000	2141000000	2287000000	2661000000	2769000000	2980000000	4130000000	3835000000	3758000000	3577000000	2715000000	1878000000	1200000000	735000000	883000000	1479000000	862000000	1665000000	758000000	1216000000	995000000	1200000000	2031000000	2758000000	2225000000	1204000000	1488000000	2267000000	1845000000	1863000000	2909000000	3596000000	4395000000	5322000000	3227000000	2845000000	3296000000	3358000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Indonesia	IDN	436000000	895000000	1068000000	180000000	518000000	338000000	16000000	1000000	1000000	9000000	28000000	92000000	5000000	73000000	73000000	4000000	156000000	60000000	126000000	377000000	910000000	797000000	360000000	228000000	100000000	289000000	432000000	264000000	294000000	248000000	202000000	11000000	52000000	215000000	472000000	285000000	380000000	108000000	90000000	165000000	151000000	27000000	68000000	356000000	79000000	36000000	65000000	587000000	244000000	441000000	225000000	250000000	213000000	797000000	1187000000	445000000	389000000	1196000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Iran, Islamic Rep.	IRN	11000000	107000000	110000000	137000000	141000000	182000000	442000000	381000000	894000000	1236000000	1192000000	1731000000	1413000000	2053000000	2845000000	5171000000	4466000000	5560000000	3743000000	535000000	278000000	487000000	541000000	509000000	469000000	648000000	803000000	833000000	478000000	192000000	454000000	1022000000	432000000	987000000	452000000	296000000	615000000	178000000	381000000	323000000	418000000	524000000	435000000	282000000	121000000	57000000	423000000	331000000	62000000	62000000	103000000	100000000	46000000	31000000	13000000	13000000	398000000	4000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Iraq	IRQ	168000000	118000000	278000000	201000000	321000000	248000000	341000000	345000000	368000000	405000000	154000000	187000000	624000000	1861000000	1440000000	1103000000	1135000000	1084000000	1817000000	1359000000	2239000000	2587000000	3223000000	3298000000	4541000000	4107000000	3372000000	3453000000	1888000000	1492000000	779000000	..	..	..	..	..	..	..	..	..	..	..	..	..	71000000	186000000	312000000	275000000	378000000	398000000	434000000	574000000	476000000	353000000	633000000	1403000000	1827000000	712000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Israel	ISR	163000000	84000000	261000000	396000000	417000000	437000000	319000000	282000000	961000000	1371000000	1126000000	1345000000	893000000	1973000000	1186000000	1654000000	1953000000	1274000000	1347000000	710000000	1273000000	1658000000	869000000	491000000	288000000	310000000	1185000000	1080000000	582000000	24000000	81000000	1219000000	1313000000	716000000	757000000	364000000	117000000	67000000	1291000000	1191000000	368000000	131000000	349000000	189000000	852000000	1133000000	1122000000	832000000	676000000	153000000	67000000	85000000	120000000	153000000	510000000	675000000	610000000	528000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Italy	ITA	390000000	426000000	666000000	997000000	1115000000	722000000	395000000	106000000	192000000	481000000	555000000	1090000000	1748000000	1001000000	1111000000	1016000000	711000000	518000000	692000000	605000000	479000000	133000000	251000000	307000000	273000000	206000000	199000000	183000000	179000000	196000000	158000000	206000000	188000000	208000000	201000000	334000000	286000000	519000000	56000000	25000000	241000000	221000000	239000000	564000000	451000000	162000000	433000000	525000000	224000000	113000000	115000000	298000000	219000000	92000000	144000000	252000000	762000000	794000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Japan	JPN	859000000	338000000	223000000	204000000	1809000000	1209000000	324000000	619000000	559000000	531000000	658000000	781000000	677000000	640000000	1007000000	1685000000	1674000000	975000000	1094000000	997000000	1067000000	1347000000	1462000000	1707000000	2063000000	1982000000	1904000000	1949000000	2007000000	2297000000	2703000000	2953000000	2520000000	2139000000	1026000000	1242000000	858000000	825000000	1475000000	1268000000	493000000	442000000	446000000	483000000	403000000	398000000	479000000	517000000	681000000	611000000	392000000	304000000	242000000	296000000	313000000	349000000	347000000	500000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Jordan	JOR	30000000	15000000	55000000	39000000	33000000	55000000	92000000	126000000	48000000	238000000	130000000	68000000	66000000	87000000	184000000	369000000	334000000	461000000	590000000	276000000	383000000	404000000	1064000000	789000000	480000000	293000000	250000000	143000000	247000000	59000000	16000000	24000000	..	1000000	5000000	19000000	75000000	77000000	248000000	64000000	133000000	160000000	132000000	281000000	168000000	49000000	48000000	176000000	161000000	234000000	89000000	215000000	176000000	75000000	196000000	236000000	212000000	386000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Korea, Dem. People’s Rep.	PRK	487000000	88000000	200000000	215000000	186000000	135000000	855000000	854000000	1299000000	605000000	623000000	1560000000	562000000	640000000	922000000	636000000	502000000	312000000	369000000	232000000	416000000	263000000	549000000	511000000	283000000	1040000000	1097000000	849000000	854000000	595000000	295000000	198000000	137000000	93000000	35000000	143000000	78000000	9000000	9000000	179000000	18000000	28000000	9000000	8000000	8000000	5000000	15000000	5000000	5000000	4000000	1000000	..	..	..	..	..	..	..
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Korea, Rep.	KOR	248000000	254000000	131000000	203000000	266000000	623000000	569000000	125000000	345000000	494000000	76000000	240000000	375000000	253000000	446000000	646000000	552000000	1193000000	375000000	1348000000	918000000	888000000	677000000	493000000	520000000	753000000	858000000	764000000	1214000000	1838000000	1211000000	910000000	790000000	1010000000	1018000000	1957000000	1976000000	1226000000	1431000000	1644000000	1396000000	773000000	528000000	752000000	1059000000	805000000	1651000000	1755000000	1683000000	796000000	1282000000	1574000000	1078000000	184000000	721000000	272000000	1144000000	918000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Kuwait	KWT	44000000	..	10000000	34000000	46000000	25000000	8000000	..	104000000	97000000	54000000	111000000	30000000	..	5000000	76000000	230000000	490000000	487000000	198000000	35000000	13000000	175000000	291000000	494000000	621000000	170000000	50000000	6000000	132000000	325000000	516000000	896000000	694000000	35000000	632000000	1189000000	482000000	51000000	212000000	245000000	67000000	23000000	45000000	2000000	12000000	5000000	279000000	5000000	9000000	85000000	113000000	31000000	73000000	692000000	359000000	197000000	113000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Libya	LBY	14000000	17000000	2000000	3000000	15000000	9000000	26000000	12000000	57000000	155000000	371000000	555000000	555000000	750000000	1763000000	1629000000	1816000000	3062000000	4224000000	3315000000	2969000000	3123000000	2717000000	1405000000	748000000	753000000	410000000	184000000	9000000	218000000	10000000	..	..	..	..	..	..	..	..	9000000	..	..	..	..	..	1000000	16000000	16000000	16000000	22000000	37000000	8000000	73000000	109000000	..	..	..	..
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Malaysia	MYS	5000000	2000000	31000000	75000000	97000000	10000000	58000000	127000000	90000000	78000000	25000000	195000000	113000000	206000000	50000000	85000000	394000000	146000000	72000000	314000000	129000000	100000000	84000000	327000000	604000000	404000000	128000000	17000000	14000000	38000000	..	34000000	13000000	13000000	308000000	848000000	33000000	555000000	39000000	720000000	26000000	26000000	154000000	147000000	65000000	59000000	408000000	526000000	508000000	1512000000	421000000	5000000	47000000	71000000	71000000	104000000	266000000	187000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Morocco	MAR	20000000	37000000	93000000	14000000	16000000	81000000	151000000	165000000	105000000	38000000	77000000	1000000	..	21000000	198000000	206000000	216000000	408000000	419000000	723000000	453000000	777000000	512000000	381000000	59000000	38000000	31000000	32000000	111000000	126000000	137000000	62000000	17000000	100000000	117000000	30000000	94000000	225000000	..	60000000	125000000	11000000	156000000	12000000	14000000	101000000	47000000	27000000	46000000	39000000	306000000	1403000000	896000000	76000000	560000000	46000000	254000000	351000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Netherlands	NLD	294000000	306000000	368000000	711000000	910000000	745000000	189000000	731000000	266000000	549000000	690000000	689000000	656000000	21000000	40000000	96000000	266000000	579000000	704000000	780000000	626000000	762000000	1248000000	1361000000	1203000000	901000000	815000000	632000000	383000000	709000000	276000000	324000000	241000000	144000000	211000000	84000000	205000000	126000000	271000000	281000000	123000000	184000000	244000000	125000000	127000000	102000000	320000000	240000000	157000000	296000000	193000000	147000000	375000000	331000000	11000000	64000000	115000000	35000000
